tempo,erro
360570, 0.00750007
360580, 0.00782955
360590, 0.00794484
360600, 0.00741362
360610, 0.00753536
360620, 0.00712429
360630, 0.00678309
360640, 0.00634514
360650, 0.00638762
360660, 0.00635347
360670, 0.00576659
360680, 0.00352674
360690, 0.00296602
360700, 0.00463077
360710, 0.005361
360720, 0.00555954
360730, 0.00396401
360740, 0.000772457
360750, 0.00297476
360760, 0.00501696
360770, 0.00577396
360780, 0.00517324
360790, 0.00307279
360800, 0.00243905
360810, 0.00532512
360820, 0.00687953
360830, 0.00359791
360840, 0.00722524
360850, 0.00569084
360860, 0.00353218
360870, 0.00617783
360880, 0.00626223
360890, 0.0024349
360900, 0.00550602
360910, 0.00532809
360920, 0.0024355
360930, 0.00540328
360940, 0.00220953
360950, 0.00539611
360960, 0.00543664
360970, 0.00160586
360980, 0.00521348
360990, 0.00570082
361000, 0.00354282
361010, 0.00543991
361020, 0.00655265
361030, 0.00654129
361040, 0.00507292
361050, 0.00232872
361060, 0.00530233
361070, 0.00669281
361080, 0.00629917
361090, 0.00542774
361100, 0.00357689
361110, 0.00323735
361120, 0.00549399
361130, 0.0054368
361140, 0.0045995
361150, 0.00135599
361160, 0.00402247
361170, 0.00584372
361180, 0.00406802
361190, 0.00158008
361200, 7.65113e-05
361210, 0.00128839
361220, 0.00198689
361230, 0.0014574
361240, 0.000572392
361250, -0.000844009
361260, 0.000692436
361270, 0.00216673
361280, 0.00334268
361290, 0.00347225
361300, 0.00351796
361310, 0.00361888
361320, 0.00377855
361330, 0.00269606
361340, 0.00034401
361350, 0.000308591
361360, 0.00230095
361370, 0.0035508
361380, 0.00359508
361390, 0.0020405
361400, 0.00207897
361410, 0.00396944
361420, 0.0029951
361430, -0.000115767
361440, 0.00312952
361450, 0.00396057
361460, 0.000432051
361470, 0.00326342
361480, 0.00329035
361490, -0.000642303
361500, 0.0033756
361510, 0.00412313
361520, 0.0017603
361530, 0.00103554
361540, 0.00307515
361550, 0.00415269
361560, 0.00429533
361570, 0.00412211
361580, 0.00325404
361590, 0.000542596
361600, 0.00121776
361610, 0.00324402
361620, 0.00409856
361630, 0.00388144
361640, 0.00206504
361650, -0.000606057
361660, 0.000675581
361670, 0.00226204
361680, 0.00271397
361690, 0.0012682
361700, -0.00148141
361710, 0.00174924
361720, 0.00175346
361730, -0.00104674
361740, 0.00137902
361750, 0.00210263
361760, 0.00139644
361770, -0.000863453
361780, 0.00179237
361790, 0.0029684
361800, 0.00253131
361810, 0.00202932
361820, 0.000410113
361830, 0.000775605
361840, 0.00248883
361850, 0.00249136
361860, 0.00262904
361870, 0.00170424
361880, 0.00140566
361890, 0.00101171
361900, 0.000311281
361910, -0.00138739
361920, -0.000451335
361930, 0.0020605
361940, 0.00275017
361950, 0.00322322
361960, 0.00366374
361970, 0.0033322
361980, 0.0037972
361990, 0.00296171
362000, 0.00196768
362010, 0.00200618
362020, 0.00181251
362030, 0.000362972
362040, -0.00033994
362050, 0.00169344
362060, 0.00194735
362070, 0.00197252
362080, 0.00334371
362090, 0.00370908
362100, 0.00222507
362110, -0.000544437
362120, 0.00321139
362130, 0.00388434
362140, 0.00228785
362150, -0.00129859
362160, 0.00163769
362170, 0.00316736
362180, 0.00321771
362190, 0.0017888
362200, -0.000573309
362210, -0.00265179
362220, -0.00125146
362230, -0.00120918
362240, -0.000829316
362250, -0.000181751
362260, 0.000220111
362270, -5.90828e-05
362280, -0.000411273
362290, -0.000127318
362300, 0.000136437
362310, 5.67285e-05
362320, -0.00122211
362330, -0.00217154
362340, -0.00310547
362350, -0.00365023
362360, -0.00448325
362370, -0.00316891
362380, -0.0022661
362390, -0.00214383
362400, -0.000856523
362410, -0.000130922
362420, -1.11415e-05
362430, 5.81651e-05
362440, -0.000243258
362450, 0.000119665
362460, -1.70373e-06
362470, -0.00106293
362480, -0.00134793
362490, -0.00135046
362500, -0.00129514
362510, -0.00153011
362520, -0.00163428
362530, -0.000765732
362540, -0.000112633
362550, -0.000315461
362560, -0.000765523
362570, -0.00151604
362580, -0.00378298
362590, -0.00499884
362600, -0.00368595
362610, -0.00302814
362620, -0.00240771
362630, -0.00180927
362640, -0.000834732
362650, -0.00115746
362660, -0.00142972
362670, -0.00201647
362680, -0.00155692
362690, -0.0011851
362700, -0.00179981
362710, -0.00224691
362720, -0.00334512
362730, -0.00473199
362740, -0.00702031
362750, -0.004242
362760, -0.00358212
362770, -0.00352128
362780, -0.00377001
362790, -0.00349384
362800, -0.00320029
362810, -0.00366355
362820, -0.00345774
362830, -0.00388887
362840, -0.00365418
362850, -0.0032543
362860, -0.00346532
362870, -0.00406205
362880, -0.00732972
362890, -0.00507946
362900, -0.00404389
362910, -0.00440716
362920, -0.00770836
362930, -0.00516662
362940, -0.00371183
362950, -0.00432228
362960, -0.00756781
362970, -0.00465073
362980, -0.00421188
362990, -0.00469963
363000, -0.00478481
363010, -0.00702412
363020, -0.00779471
363030, -0.00545335
363040, -0.00454049
363050, -0.00485325
363060, -0.00491111
363070, -0.0061225
363080, -0.00652248
363090, -0.00428074
363100, -0.00351121
363110, -0.00415595
363120, -0.00575151
363130, -0.00721503
363140, -0.00465637
363150, -0.00346917
363160, -0.0030061
363170, -0.00406566
363180, -0.00439539
363190, -0.00397814
363200, -0.00443256
363210, -0.00402172
363220, -0.00365113
363230, -0.00392896
363240, -0.0038928
363250, -0.00465671
363260, -0.00447688
363270, -0.00441154
363280, -0.00502928
363290, -0.0061444
363300, -0.00639714
363310, -0.00612442
363320, -0.00674544
363330, -0.00755033
363340, -0.00860986
363350, -0.0106427
363360, -0.00766723
363370, -0.00616944
363380, -0.00659465
363390, -0.0103122
363400, -0.00683417
363410, -0.00617695
363420, -0.00770768
363430, -0.00963303
363440, -0.00668228
363450, -0.00618221
363460, -0.00636319
363470, -0.00784199
363480, -0.0106657
363490, -0.00987031
363500, -0.00812612
363510, -0.00815774
363520, -0.0111138
363530, -0.00830311
363540, -0.00794963
363550, -0.0112666
363560, -0.00766017
363570, -0.00903725
363580, -0.0101041
363590, -0.00707638
363600, -0.00706852
363610, -0.00748715
363620, -0.00818103
363630, -0.010045
363640, -0.011273
363650, -0.0104276
363660, -0.0111648
363670, -0.0114921
363680, -0.00962134
363690, -0.00749894
363700, -0.00688721
363710, -0.00723522
363720, -0.00772203
363730, -0.0100362
363740, -0.00904734
363750, -0.00708391
363760, -0.00677496
363770, -0.00704993
363780, -0.00803321
363790, -0.00827298
363800, -0.00912187
363810, -0.00704007
363820, -0.00630726
363830, -0.00517498
363840, -0.0059324
363850, -0.00577677
363860, -0.00595762
363870, -0.00478471
363880, -0.00458897
363890, -0.00528428
363900, -0.00594298
363910, -0.00663877
363920, -0.008341
363930, -0.00990171
363940, -0.0077975
363950, -0.00648558
363960, -0.00703234
363970, -0.0091589
363980, -0.00792106
363990, -0.00624547
364000, -0.00645729
364010, -0.00807221
364020, -0.00956472
364030, -0.00772487
364040, -0.00649713
364050, -0.00638019
364060, -0.00661323
364070, -0.00832994
364080, -0.00970701
364090, -0.0110138
364100, -0.00994095
364110, -0.00818331
364120, -0.00860119
364130, -0.00970451
364140, -0.010231
364150, -0.0111418
364160, -0.0114359
364170, -0.0109901
364180, -0.0112908
364190, -0.0117687
364200, -0.00967274
364210, -0.00941346
364220, -0.00978221
364230, -0.00901051
364240, -0.0081186
364250, -0.00788581
364260, -0.00826692
364270, -0.00952517
364280, -0.011565
364290, -0.011836
364300, -0.0100757
364310, -0.00938228
364320, -0.00815121
364330, -0.00829831
364340, -0.00864089
364350, -0.00886912
364360, -0.0100982
364370, -0.010661
364380, -0.0100451
364390, -0.0100167
364400, -0.00994889
364410, -0.0104524
364420, -0.0106831
364430, -0.0100579
364440, -0.00957109
364450, -0.00903848
364460, -0.00886972
